STATION,DATE,TMAX,TMIN
GHCND:USW00013994,19921231,67,-94
GHCND:USW00013994,19930101,-50,-117
GHCND:USW00013994,19930102,28,-61
GHCND:USW00013994,19930103,144,28
GHCND:USW00013994,19930104,161,-33
GHCND:USW00013994,19930105,-28,-61
GHCND:USW00013994,19930106,6,-56
GHCND:USW00013994,19930107,6,-33
GHCND:USW00013994,19930108,0,-22
GHCND:USW00013994,19930109,-11,-33
GHCND:USW00013994,19930110,-33,-67
GHCND:USW00013994,19930111,-11,-56
GHCND:USW00013994,19930112,39,-17
GHCND:USW00013994,19930113,28,-67
GHCND:USW00013994,19930114,-28,-78
GHCND:USW00013994,19930115,0,-33
GHCND:USW00013994,19930116,72,-6
GHCND:USW00013994,19930117,22,-72
GHCND:USW00013994,19930118,-56,-83
GHCND:USW00013994,19930119,0,-83
GHCND:USW00013994,19930120,67,-22
GHCND:USW00013994,19930121,50,17
GHCND:USW00013994,19930122,111,6
GHCND:USW00013994,19930123,150,17
GHCND:USW00013994,19930124,33,-33
GHCND:USW00013994,19930125,44,-50
GHCND:USW00013994,19930126,111,-28
GHCND:USW00013994,19930127,100,-22
GHCND:USW00013994,19930128,139,-39
GHCND:USW00013994,19930129,-22,-106
GHCND:USW00013994,19930130,67,-94
GHCND:USW00013994,19930131,167,22
GHCND:USW00013994,19930201,78,-6
GHCND:USW00013994,19930202,67,-39
GHCND:USW00013994,19930203,128,-11
GHCND:USW00013994,19930204,117,-17
GHCND:USW00013994,19930205,117,-6
GHCND:USW00013994,19930206,83,-17
GHCND:USW00013994,19930207,172,6
GHCND:USW00013994,19930208,44,6
GHCND:USW00013994,19930209,133,11
GHCND:USW00013994,19930210,183,39
GHCND:USW00013994,19930211,117,28
GHCND:USW00013994,19930212,28,0
GHCND:USW00013994,19930213,6,-17
GHCND:USW00013994,19930214,0,-44
GHCND:USW00013994,19930215,-11,-39
GHCND:USW00013994,19930216,-17,-83
GHCND:USW00013994,19930217,-78,-161
GHCND:USW00013994,19930218,-67,-183
GHCND:USW00013994,19930219,28,-94
GHCND:USW00013994,19930220,17,-6
GHCND:USW00013994,19930221,72,-11
GHCND:USW00013994,19930222,-6,-61
GHCND:USW00013994,19930223,-39,-106
GHCND:USW00013994,19930224,-39,-117
GHCND:USW00013994,19930225,-22,-67
GHCND:USW00013994,19930226,-11,-78
GHCND:USW00013994,19930227,22,-117
GHCND:USW00013994,19930228,78,-100
GHCND:USW00013994,19930301,122,-6
GHCND:USW00013994,19930302,72,39
GHCND:USW00013994,19930303,39,6
GHCND:USW00013994,19930304,17,6
GHCND:USW00013994,19930305,78,0
GHCND:USW00013994,19930306,128,-6
GHCND:USW00013994,19930307,106,17
GHCND:USW00013994,19930308,117,39
GHCND:USW00013994,19930309,111,-11
GHCND:USW00013994,19930310,78,6
GHCND:USW00013994,19930311,39,-28
GHCND:USW00013994,19930312,22,-61
GHCND:USW00013994,19930313,-28,-94
GHCND:USW00013994,19930314,0,-106
GHCND:USW00013994,19930315,150,-39
GHCND:USW00013994,19930316,94,17
GHCND:USW00013994,19930317,17,-56
GHCND:USW00013994,19930318,44,-56
GHCND:USW00013994,19930319,50,-6
GHCND:USW00013994,19930320,61,22
GHCND:USW00013994,19930321,83,39
GHCND:USW00013994,19930322,128,67
GHCND:USW00013994,19930323,89,33
GHCND:USW00013994,19930324,56,28
GHCND:USW00013994,19930325,106,50
GHCND:USW00013994,19930326,128,61
GHCND:USW00013994,19930327,183,39
GHCND:USW00013994,19930328,206,50
GHCND:USW00013994,19930329,233,89
GHCND:USW00013994,19930330,244,133
GHCND:USW00013994,19930331,150,72
GHCND:USW00013994,19930401,72,0
GHCND:USW00013994,19930402,78,-6
GHCND:USW00013994,19930403,72,28
GHCND:USW00013994,19930404,94,44
GHCND:USW00013994,19930405,128,33
GHCND:USW00013994,19930406,156,28
GHCND:USW00013994,19930407,172,106
GHCND:USW00013994,19930408,183,111
GHCND:USW00013994,19930409,178,89
GHCND:USW00013994,19930410,233,72
GHCND:USW00013994,19930411,206,89
GHCND:USW00013994,19930412,139,56
GHCND:USW00013994,19930413,144,78
GHCND:USW00013994,19930414,178,122
GHCND:USW00013994,19930415,161,33
GHCND:USW00013994,19930416,67,22
GHCND:USW00013994,19930417,189,22
GHCND:USW00013994,19930418,206,72
GHCND:USW00013994,19930419,228,144
GHCND:USW00013994,19930420,156,44
GHCND:USW00013994,19930421,139,33
GHCND:USW00013994,19930422,178,39
GHCND:USW00013994,19930423,217,111
GHCND:USW00013994,19930424,250,139
GHCND:USW00013994,19930425,189,111
GHCND:USW00013994,19930426,222,89
GHCND:USW00013994,19930427,233,117
GHCND:USW00013994,19930428,261,167
GHCND:USW00013994,19930429,200,128
GHCND:USW00013994,19930430,217,106
GHCND:USW00013994,19930501,178,150
GHCND:USW00013994,19930502,194,167
GHCND:USW00013994,19930503,228,156
GHCND:USW00013994,19930504,206,144
GHCND:USW00013994,19930505,283,122
GHCND:USW00013994,19930506,289,178
GHCND:USW00013994,19930507,261,183
GHCND:USW00013994,19930508,300,194
GHCND:USW00013994,19930509,289,189
GHCND:USW00013994,19930510,278,172
GHCND:USW00013994,19930511,211,167
GHCND:USW00013994,19930512,172,144
GHCND:USW00013994,19930513,183,67
GHCND:USW00013994,19930514,256,94
GHCND:USW00013994,19930515,267,144
GHCND:USW00013994,19930516,217,122
GHCND:USW00013994,19930517,233,94
GHCND:USW00013994,19930518,217,133
GHCND:USW00013994,19930519,178,100
GHCND:USW00013994,19930520,183,106
GHCND:USW00013994,19930521,211,89
GHCND:USW00013994,19930522,244,144
GHCND:USW00013994,19930523,250,172
GHCND:USW00013994,19930524,267,167
GHCND:USW00013994,19930525,217,128
GHCND:USW00013994,19930526,250,106
GHCND:USW00013994,19930527,272,150
GHCND:USW00013994,19930528,317,189
GHCND:USW00013994,19930529,256,144
GHCND:USW00013994,19930530,289,194
GHCND:USW00013994,19930531,194,133
GHCND:USW00013994,19930601,228,111
GHCND:USW00013994,19930602,250,150
GHCND:USW00013994,19930603,256,172
GHCND:USW00013994,19930604,217,122
GHCND:USW00013994,19930605,217,89
GHCND:USW00013994,19930606,183,139
GHCND:USW00013994,19930607,317,161
GHCND:USW00013994,19930608,322,200
GHCND:USW00013994,19930609,289,211
GHCND:USW00013994,19930610,289,200
GHCND:USW00013994,19930611,250,200
GHCND:USW00013994,19930612,283,206
GHCND:USW00013994,19930613,317,217
GHCND:USW00013994,19930614,306,206
GHCND:USW00013994,19930615,272,172
GHCND:USW00013994,19930616,306,178
GHCND:USW00013994,19930617,339,222
GHCND:USW00013994,19930618,333,222
GHCND:USW00013994,19930619,317,228
GHCND:USW00013994,19930620,289,217
GHCND:USW00013994,19930621,311,211
GHCND:USW00013994,19930622,328,228
GHCND:USW00013994,19930623,317,217
GHCND:USW00013994,19930624,289,200
GHCND:USW00013994,19930625,267,200
GHCND:USW00013994,19930626,306,183
GHCND:USW00013994,19930627,317,206
GHCND:USW00013994,19930628,311,206
GHCND:USW00013994,19930629,333,200
GHCND:USW00013994,19930630,333,200
GHCND:USW00013994,19930701,289,222
GHCND:USW00013994,19930702,317,250
GHCND:USW00013994,19930703,339,239
GHCND:USW00013994,19930704,344,250
GHCND:USW00013994,19930705,317,261
GHCND:USW00013994,19930706,289,200
GHCND:USW00013994,19930707,306,200
GHCND:USW00013994,19930708,333,222
GHCND:USW00013994,19930709,333,228
GHCND:USW00013994,19930710,339,244
GHCND:USW00013994,19930711,339,244
GHCND:USW00013994,19930712,300,233
GHCND:USW00013994,19930713,328,222
GHCND:USW00013994,19930714,300,233
GHCND:USW00013994,19930715,283,228
GHCND:USW00013994,19930716,333,233
GHCND:USW00013994,19930717,356,250
GHCND:USW00013994,19930718,350,261
GHCND:USW00013994,19930719,317,239
GHCND:USW00013994,19930720,322,217
GHCND:USW00013994,19930721,306,217
GHCND:USW00013994,19930722,283,200
GHCND:USW00013994,19930723,300,228
GHCND:USW00013994,19930724,339,222
GHCND:USW00013994,19930725,344,256
GHCND:USW00013994,19930726,328,261
GHCND:USW00013994,19930727,361,267
GHCND:USW00013994,19930728,333,239
GHCND:USW00013994,19930729,306,211
GHCND:USW00013994,19930730,300,222
GHCND:USW00013994,19930731,317,211
GHCND:USW00013994,19930801,328,211
GHCND:USW00013994,19930802,300,200
GHCND:USW00013994,19930803,306,211
GHCND:USW00013994,19930804,267,183
GHCND:USW00013994,19930805,239,172
GHCND:USW00013994,19930806,261,178
GHCND:USW00013994,19930807,267,167
GHCND:USW00013994,19930808,300,183
GHCND:USW00013994,19930809,311,206
GHCND:USW00013994,19930810,300,211
GHCND:USW00013994,19930811,311,222
GHCND:USW00013994,19930812,311,211
GHCND:USW00013994,19930813,311,222
GHCND:USW00013994,19930814,322,233
GHCND:USW00013994,19930815,339,239
GHCND:USW00013994,19930816,350,261
GHCND:USW00013994,19930817,356,267
GHCND:USW00013994,19930818,350,256
GHCND:USW00013994,19930819,361,239
GHCND:USW00013994,19930820,311,228
GHCND:USW00013994,19930821,283,206
GHCND:USW00013994,19930822,311,222
GHCND:USW00013994,19930823,350,222
GHCND:USW00013994,19930824,322,228
GHCND:USW00013994,19930825,344,239
GHCND:USW00013994,19930826,356,256
GHCND:USW00013994,19930827,356,261
GHCND:USW00013994,19930828,339,244
GHCND:USW00013994,19930829,344,256
GHCND:USW00013994,19930830,339,233
GHCND:USW00013994,19930831,244,200
GHCND:USW00013994,19930901,267,194
GHCND:USW00013994,19930902,306,200
GHCND:USW00013994,19930903,261,183
GHCND:USW00013994,19930904,261,167
GHCND:USW00013994,19930905,294,178
GHCND:USW00013994,19930906,228,172
GHCND:USW00013994,19930907,244,161
GHCND:USW00013994,19930908,222,161
GHCND:USW00013994,19930909,261,172
GHCND:USW00013994,19930910,239,139
GHCND:USW00013994,19930911,239,122
GHCND:USW00013994,19930912,317,200
GHCND:USW00013994,19930913,267,228
GHCND:USW00013994,19930914,250,111
GHCND:USW00013994,19930915,144,106
GHCND:USW00013994,19930916,183,128
GHCND:USW00013994,19930917,217,117
GHCND:USW00013994,19930918,233,128
GHCND:USW00013994,19930919,244,150
GHCND:USW00013994,19930920,261,172
GHCND:USW00013994,19930921,256,139
GHCND:USW00013994,19930922,244,183
GHCND:USW00013994,19930923,211,156
GHCND:USW00013994,19930924,172,128
GHCND:USW00013994,19930925,239,150
GHCND:USW00013994,19930926,206,122
GHCND:USW00013994,19930927,167,78
GHCND:USW00013994,19930928,233,111
GHCND:USW00013994,19930929,167,89
GHCND:USW00013994,19930930,189,83
GHCND:USW00013994,19931001,261,156
GHCND:USW00013994,19931002,189,89
GHCND:USW00013994,19931003,211,67
GHCND:USW00013994,19931004,267,133
GHCND:USW00013994,19931005,222,100
GHCND:USW00013994,19931006,267,128
GHCND:USW00013994,19931007,278,167
GHCND:USW00013994,19931008,250,172
GHCND:USW00013994,19931009,200,44
GHCND:USW00013994,19931010,128,22
GHCND:USW00013994,19931011,111,72
GHCND:USW00013994,19931012,194,72
GHCND:USW00013994,19931013,172,67
GHCND:USW00013994,19931014,211,89
GHCND:USW00013994,19931015,228,122
GHCND:USW00013994,19931016,206,150
GHCND:USW00013994,19931017,156,133
GHCND:USW00013994,19931018,156,106
GHCND:USW00013994,19931019,167,144
GHCND:USW00013994,19931020,161,94
GHCND:USW00013994,19931021,161,56
GHCND:USW00013994,19931022,194,33
GHCND:USW00013994,19931023,200,67
GHCND:USW00013994,19931024,211,89
GHCND:USW00013994,19931025,211,100
GHCND:USW00013994,19931026,167,94
GHCND:USW00013994,19931027,100,44
GHCND:USW00013994,19931028,167,33
GHCND:USW00013994,19931029,106,22
GHCND:USW00013994,19931030,39,11
GHCND:USW00013994,19931031,50,-11
GHCND:USW00013994,19931101,94,-28
GHCND:USW00013994,19931102,106,33
GHCND:USW00013994,19931103,172,56
GHCND:USW00013994,19931104,183,61
GHCND:USW00013994,19931105,128,17
GHCND:USW00013994,19931106,17,-50
GHCND:USW00013994,19931107,83,-56
GHCND:USW00013994,19931108,133,11
GHCND:USW00013994,19931109,156,44
GHCND:USW00013994,19931110,150,44
GHCND:USW00013994,19931111,172,61
GHCND:USW00013994,19931112,139,106
GHCND:USW00013994,19931113,239,94
GHCND:USW00013994,19931114,100,78
GHCND:USW00013994,19931115,100,50
GHCND:USW00013994,19931116,83,44
GHCND:USW00013994,19931117,78,39
GHCND:USW00013994,19931118,78,39
GHCND:USW00013994,19931119,100,17
GHCND:USW00013994,19931120,111,-6
GHCND:USW00013994,19931121,156,28
GHCND:USW00013994,19931122,144,56
GHCND:USW00013994,19931123,178,89
GHCND:USW00013994,19931124,144,94
GHCND:USW00013994,19931125,94,-17
GHCND:USW00013994,19931126,-11,-50
GHCND:USW00013994,19931127,28,-50
GHCND:USW00013994,19931128,17,-56
GHCND:USW00013994,19931129,28,-17
GHCND:USW00013994,19931130,28,-22
GHCND:USW00013994,19931201,117,0
GHCND:USW00013994,19931202,128,72
GHCND:USW00013994,19931203,94,56
GHCND:USW00013994,19931204,89,61
GHCND:USW00013994,19931205,100,50
GHCND:USW00013994,19931206,72,6
GHCND:USW00013994,19931207,100,0
GHCND:USW00013994,19931208,117,0
GHCND:USW00013994,19931209,161,61
GHCND:USW00013994,19931210,144,6
GHCND:USW00013994,19931211,33,-39
GHCND:USW00013994,19931212,72,-17
GHCND:USW00013994,19931213,72,33
GHCND:USW00013994,19931214,61,44
GHCND:USW00013994,19931215,83,44
GHCND:USW00013994,19931216,78,50
GHCND:USW00013994,19931217,111,61
GHCND:USW00013994,19931218,67,22
GHCND:USW00013994,19931219,89,28
GHCND:USW00013994,19931220,61,0
GHCND:USW00013994,19931221,56,-44
GHCND:USW00013994,19931222,11,-50
GHCND:USW00013994,19931223,-11,-78
GHCND:USW00013994,19931224,-6,-39
GHCND:USW00013994,19931225,17,-83
GHCND:USW00013994,19931226,17,-67
GHCND:USW00013994,19931227,-22,-72
GHCND:USW00013994,19931228,-44,-83
GHCND:USW00013994,19931229,11,-83
GHCND:USW00013994,19931230,11,-111
GHCND:USW00013994,19931231,100,-22
GHCND:USW00013994,19940101,100,17
GHCND:USW00013994,19940102,33,-11
GHCND:USW00013994,19940103,17,-6
GHCND:USW00013994,19940104,0,-22
GHCND:USW00013994,19940105,28,-17
GHCND:USW00013994,19940106,56,-67
GHCND:USW00013994,19940107,-67,-139
GHCND:USW00013994,19940108,-44,-144
GHCND:USW00013994,19940109,28,-78
GHCND:USW00013994,19940110,44,-11
GHCND:USW00013994,19940111,44,17
GHCND:USW00013994,19940112,44,11
GHCND:USW00013994,19940113,17,-83
GHCND:USW00013994,19940114,-83,-133
GHCND:USW00013994,19940115,-133,-189
GHCND:USW00013994,19940116,-61,-178
GHCND:USW00013994,19940117,-72,-167
GHCND:USW00013994,19940118,-167,-222
GHCND:USW00013994,19940119,-100,-194
GHCND:USW00013994,19940120,-72,-128
GHCND:USW00013994,19940121,28,-144
GHCND:USW00013994,19940122,67,-22
GHCND:USW00013994,19940123,83,33
GHCND:USW00013994,19940124,111,56
GHCND:USW00013994,19940125,139,44
GHCND:USW00013994,19940126,44,6
GHCND:USW00013994,19940127,122,17
GHCND:USW00013994,19940128,17,-28
GHCND:USW00013994,19940129,33,-28
GHCND:USW00013994,19940130,-11,-67
GHCND:USW00013994,19940131,-61,-117
GHCND:USW00013994,19940201,-11,-100
GHCND:USW00013994,19940202,39,-44
GHCND:USW00013994,19940203,39,-72
GHCND:USW00013994,19940204,33,-28
GHCND:USW00013994,19940205,78,-11
GHCND:USW00013994,19940206,128,-33
GHCND:USW00013994,19940207,6,-44
GHCND:USW00013994,19940208,-17,-61
GHCND:USW00013994,19940209,-61,-94
GHCND:USW00013994,19940210,-28,-117
GHCND:USW00013994,19940211,44,-72
GHCND:USW00013994,19940212,56,-22
GHCND:USW00013994,19940213,78,-39
GHCND:USW00013994,19940214,167,6
GHCND:USW00013994,19940215,128,22
GHCND:USW00013994,19940216,144,-11
GHCND:USW00013994,19940217,189,56
GHCND:USW00013994,19940218,200,67
GHCND:USW00013994,19940219,206,139
GHCND:USW00013994,19940220,161,39
GHCND:USW00013994,19940221,72,11
GHCND:USW00013994,19940222,33,17
GHCND:USW00013994,19940223,17,-61
GHCND:USW00013994,19940224,-6,-89
GHCND:USW00013994,19940225,39,-89
GHCND:USW00013994,19940226,-17,-100
GHCND:USW00013994,19940227,11,-83
GHCND:USW00013994,19940228,39,-22
GHCND:USW00013994,19940301,22,0
GHCND:USW00013994,19940302,44,-33
GHCND:USW00013994,19940303,200,-33
GHCND:USW00013994,19940304,172,61
GHCND:USW00013994,19940305,194,11
GHCND:USW00013994,19940306,228,83
GHCND:USW00013994,19940307,111,50
GHCND:USW00013994,19940308,56,6
GHCND:USW00013994,19940309,44,0
GHCND:USW00013994,19940310,106,-39
GHCND:USW00013994,19940311,128,-17
GHCND:USW00013994,19940312,189,33
GHCND:USW00013994,19940313,150,61
GHCND:USW00013994,19940314,239,28
GHCND:USW00013994,19940315,161,50
GHCND:USW00013994,19940316,83,0
GHCND:USW00013994,19940317,172,22
GHCND:USW00013994,19940318,194,78
GHCND:USW00013994,19940319,150,44
GHCND:USW00013994,19940320,228,111
GHCND:USW00013994,19940321,194,78
GHCND:USW00013994,19940322,256,72
GHCND:USW00013994,19940323,283,122
GHCND:USW00013994,19940324,172,56
GHCND:USW00013994,19940325,117,0
GHCND:USW00013994,19940326,83,50
GHCND:USW00013994,19940327,106,50
GHCND:USW00013994,19940328,83,22
GHCND:USW00013994,19940329,72,-6
GHCND:USW00013994,19940330,89,6
GHCND:USW00013994,19940331,139,-11
GHCND:USW00013994,19940401,228,50
GHCND:USW00013994,19940402,183,61
GHCND:USW00013994,19940403,100,11
GHCND:USW00013994,19940404,178,33
GHCND:USW00013994,19940405,144,11
GHCND:USW00013994,19940406,61,-6
GHCND:USW00013994,19940407,122,-17
GHCND:USW00013994,19940408,217,56
GHCND:USW00013994,19940409,172,100
GHCND:USW00013994,19940410,139,89
GHCND:USW00013994,19940411,100,83
GHCND:USW00013994,19940412,183,83
GHCND:USW00013994,19940413,189,78
GHCND:USW00013994,19940414,300,133
GHCND:USW00013994,19940415,228,100
GHCND:USW00013994,19940416,239,78
GHCND:USW00013994,19940417,239,89
GHCND:USW00013994,19940418,306,161
GHCND:USW00013994,19940419,244,167
GHCND:USW00013994,19940420,228,122
GHCND:USW00013994,19940421,167,100
GHCND:USW00013994,19940422,189,72
GHCND:USW00013994,19940423,222,67
GHCND:USW00013994,19940424,300,128
GHCND:USW00013994,19940425,294,200
GHCND:USW00013994,19940426,306,178
GHCND:USW00013994,19940427,211,122
GHCND:USW00013994,19940428,256,111
GHCND:USW00013994,19940429,133,61
GHCND:USW00013994,19940430,100,56
GHCND:USW00013994,19940501,106,39
GHCND:USW00013994,19940502,144,56
GHCND:USW00013994,19940503,200,106
GHCND:USW00013994,19940504,206,94
GHCND:USW00013994,19940505,256,117
GHCND:USW00013994,19940506,183,133
GHCND:USW00013994,19940507,161,89
GHCND:USW00013994,19940508,194,61
GHCND:USW00013994,19940509,239,111
GHCND:USW00013994,19940510,250,106
GHCND:USW00013994,19940511,283,144
GHCND:USW00013994,19940512,256,150
GHCND:USW00013994,19940513,222,161
GHCND:USW00013994,19940514,228,150
GHCND:USW00013994,19940515,261,172
GHCND:USW00013994,19940516,261,128
GHCND:USW00013994,19940517,239,111
GHCND:USW00013994,19940518,244,100
GHCND:USW00013994,19940519,244,100
GHCND:USW00013994,19940520,267,122
GHCND:USW00013994,19940521,278,144
GHCND:USW00013994,19940522,294,156
GHCND:USW00013994,19940523,300,178
GHCND:USW00013994,19940524,289,178
GHCND:USW00013994,19940525,289,172
GHCND:USW00013994,19940526,211,133
GHCND:USW00013994,19940527,211,94
GHCND:USW00013994,19940528,250,122
GHCND:USW00013994,19940529,267,150
GHCND:USW00013994,19940530,278,183
GHCND:USW00013994,19940531,289,189
GHCND:USW00013994,19940601,300,217
GHCND:USW00013994,19940602,217,139
GHCND:USW00013994,19940603,239,139
GHCND:USW00013994,19940604,283,161
GHCND:USW00013994,19940605,317,200
GHCND:USW00013994,19940606,322,222
GHCND:USW00013994,19940607,328,217
GHCND:USW00013994,19940608,261,167
GHCND:USW00013994,19940609,228,161
GHCND:USW00013994,19940610,267,183
GHCND:USW00013994,19940611,306,178
GHCND:USW00013994,19940612,328,228
GHCND:USW00013994,19940613,328,239
GHCND:USW00013994,19940614,350,244
GHCND:USW00013994,19940615,350,256
GHCND:USW00013994,19940616,344,256
GHCND:USW00013994,19940617,350,239
GHCND:USW00013994,19940618,356,244
GHCND:USW00013994,19940619,361,250
GHCND:USW00013994,19940620,350,261
GHCND:USW00013994,19940621,350,233
GHCND:USW00013994,19940622,344,250
GHCND:USW00013994,19940623,339,222
GHCND:USW00013994,19940624,278,178
GHCND:USW00013994,19940625,322,194
GHCND:USW00013994,19940626,289,200
GHCND:USW00013994,19940627,300,178
GHCND:USW00013994,19940628,344,228
GHCND:USW00013994,19940629,317,217
GHCND:USW00013994,19940630,317,189
GHCND:USW00013994,19940701,333,233
GHCND:USW00013994,19940702,317,222
GHCND:USW00013994,19940703,317,217
GHCND:USW00013994,19940704,350,250
GHCND:USW00013994,19940705,356,267
GHCND:USW00013994,19940706,350,261
GHCND:USW00013994,19940707,339,239
GHCND:USW00013994,19940708,294,206
GHCND:USW00013994,19940709,300,189
GHCND:USW00013994,19940710,289,189
GHCND:USW00013994,19940711,311,200
GHCND:USW00013994,19940712,317,211
GHCND:USW00013994,19940713,333,244
GHCND:USW00013994,19940714,328,233
GHCND:USW00013994,19940715,306,217
GHCND:USW00013994,19940716,306,222
GHCND:USW00013994,19940717,306,217
GHCND:USW00013994,19940718,328,217
GHCND:USW00013994,19940719,356,244
GHCND:USW00013994,19940720,344,200
GHCND:USW00013994,19940721,306,228
GHCND:USW00013994,19940722,311,206
GHCND:USW00013994,19940723,317,206
GHCND:USW00013994,19940724,311,217
GHCND:USW00013994,19940725,311,217
GHCND:USW00013994,19940726,256,178
GHCND:USW00013994,19940727,267,156
GHCND:USW00013994,19940728,272,156
GHCND:USW00013994,19940729,289,172
GHCND:USW00013994,19940730,300,189
GHCND:USW00013994,19940731,311,217
GHCND:USW00013994,19940801,328,206
GHCND:USW00013994,19940802,311,211
